<a href="http://www.actgate.com/pipe.html" target="_blank" ><img src="http://quickmap.lroc.asu.edu/img/pipe_logo_40.jpg" /></a>

<br /><br />

position,GLD100,lon,lat
     81.02712,  -2228.00000,     26.40097,    -11.43296
     81.55327,  -2126.00000,     26.41867,    -11.43275
     82.07942,  -2074.00000,     26.43637,    -11.43253
     82.60557,  -2224.00000,     26.45407,    -11.43231
     83.13172,  -2442.00000,     26.47177,    -11.43209
     83.65787,  -2684.00000,     26.48948,    -11.43187
     84.18402,  -3241.00000,     26.50718,    -11.43165
     84.71017,  -3535.00000,     26.52488,    -11.43143
     85.23632,  -3792.00000,     26.54258,    -11.43121
     85.76247,  -4032.00000,     26.56028,    -11.43098
     86.28862,  -4278.00000,     26.57798,    -11.43076
     86.81477,  -4463.00000,     26.59568,    -11.43053
     87.34092,  -4572.00000,     26.61338,    -11.43030
     87.86707,  -4642.00000,     26.63108,    -11.43007
     88.39322,  -4697.00000,     26.64878,    -11.42984
     88.91937,  -4740.00000,     26.66649,    -11.42961
     89.44552,  -4734.00000,     26.68419,    -11.42938
     89.97167,  -4724.00000,     26.70189,    -11.42915
     90.49782,  -4724.00000,     26.71959,    -11.42891
     91.02397,  -4727.00000,     26.73729,    -11.42868
     91.55012,  -4726.00000,     26.75499,    -11.42844
     92.07627,  -4723.00000,     26.77269,    -11.42821
     92.60242,  -4726.00000,     26.79039,    -11.42797
     93.12857,  -4735.00000,     26.80809,    -11.42773
     93.65472,  -4740.00000,     26.82579,    -11.42749
     94.18087,  -4749.00000,     26.84349,    -11.42725
     94.70702,  -4743.00000,     26.86119,    -11.42701
     95.23317,  -4730.00000,     26.87889,    -11.42676
     95.75932,  -4728.00000,     26.89659,    -11.42652
     96.28547,  -4739.00000,     26.91429,    -11.42627
     96.81162,  -4748.00000,     26.93199,    -11.42603
     97.33777,  -4748.00000,     26.94969,    -11.42578
     97.86392,  -4741.00000,     26.96739,    -11.42553
     98.39007,  -4735.00000,     26.98510,    -11.42528
     98.91622,  -4738.00000,     27.00280,    -11.42503
     99.44237,  -4737.00000,     27.02050,    -11.42478
     99.96852,  -4735.00000,     27.03820,    -11.42452
    100.49467,  -4708.00000,     27.05590,    -11.42427
    101.02082,  -4700.00000,     27.07360,    -11.42402
    101.54698,  -4692.00000,     27.09130,    -11.42376
    102.07313,  -4686.00000,     27.10900,    -11.42350
    102.59928,  -4683.00000,     27.12670,    -11.42324
    103.12543,  -4679.00000,     27.14440,    -11.42298
    103.65158,  -4657.00000,     27.16210,    -11.42272
    104.17773,  -4690.00000,     27.17980,    -11.42246
    104.70388,  -4671.00000,     27.19750,    -11.42220
    105.23003,  -4650.00000,     27.21520,    -11.42194
    105.75618,  -4643.00000,     27.23290,    -11.42167
    106.28233,  -4652.00000,     27.25060,    -11.42141
    106.80848,  -4664.00000,     27.26830,    -11.42114
    107.33463,  -4668.00000,     27.28600,    -11.42087
    107.86078,  -4657.00000,     27.30369,    -11.42060
    108.38693,  -4655.00000,     27.32139,    -11.42033
    108.91308,  -4607.00000,     27.33909,    -11.42006
    109.43923,  -4546.00000,     27.35679,    -11.41979
    109.96538,  -4494.00000,     27.37449,    -11.41952
    110.49153,  -4458.00000,     27.39219,    -11.41924
    111.01768,  -4382.00000,     27.40989,    -11.41897
    111.54383,  -4221.00000,     27.42759,    -11.41869
    112.06998,  -4028.00000,     27.44529,    -11.41841
    112.59613,  -3858.00000,     27.46299,    -11.41813
    113.12228,  -3756.00000,     27.48069,    -11.41786
    113.64843,  -3719.00000,     27.49839,    -11.41757
    114.17458,  -3539.00000,     27.51609,    -11.41729
    114.70073,  -3420.00000,     27.53379,    -11.41701
    115.22688,  -3352.00000,     27.55149,    -11.41673
    115.75303,  -3301.00000,     27.56919,    -11.41644
    116.27918,  -3256.00000,     27.58689,    -11.41616
    116.80533,  -3214.00000,     27.60458,    -11.41587
    117.33148,  -3182.00000,     27.62228,    -11.41558
    117.85763,  -3164.00000,     27.63998,    -11.41529
    118.38378,  -3106.00000,     27.65768,    -11.41500
    118.90993,  -2946.00000,     27.67538,    -11.41471
    119.43608,  -2384.00000,     27.69308,    -11.41442
    119.96223,  -2286.00000,     27.71078,    -11.41413
    120.48838,  -2207.00000,     27.72848,    -11.41383
    121.01453,  -2129.00000,     27.74618,    -11.41354
    121.54068,  -2129.00000,     27.76387,    -11.41324
    122.06683,  -2172.00000,     27.78157,    -11.41294
    122.59298,  -2209.00000,     27.79927,    -11.41264
    123.11913,  -2133.00000,     27.81697,    -11.41234
    123.64528,  -1886.00000,     27.83467,    -11.41204
    124.17143,  -1631.00000,     27.85237,    -11.41174
    124.69758,  -1606.00000,     27.87007,    -11.41144
    125.22373,  -1570.00000,     27.88777,    -11.41113
    125.74988,  -1534.00000,     27.90546,    -11.41083
    126.27603,  -1484.00000,     27.92316,    -11.41052
    126.80218,  -1407.00000,     27.94086,    -11.41022
    127.32833,  -1329.00000,     27.95856,    -11.40991
